,img_path,cls_name,social
793,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1037828450-renaissancetranslate.png,Miscellaneous,telegram
794,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100057937904915.png,Frontimage Man/Woman,facebook
795,/data/datasets/scam_donation_2024/scammers_images/all/twitter_214380911.png,Games & Cartoon,twitter
796,/data/datasets/scam_donation_2024/scammers_images/all/youtube__4g8rrXyadE.png,Social Content/Posts,youtube
797,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1984316055-esoteric_meetings_8channel.png,Politics/War,telegram
798,/data/datasets/scam_donation_2024/scammers_images/all/youtube_x34tFCjNsuw.png,Social Content/Posts,youtube
799,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100077581116123.png,Pets,facebook
800,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1457917040983937031.png,Association Logos,twitter
801,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1466298729640591361.png,Miscellaneous,twitter
802,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100091307329213.png,Pets,facebook
803,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1839282843-l66C_w7N5Ww0NWU1.png,Games & Cartoon,telegram
804,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2043834545-0Rm0oHoCWIYxMjhl.png,Crypto Coins,telegram
805,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1435935164811681796.png,Miscellaneous,twitter
806,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1382776278542077957.png,Association Logos,twitter
807,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1751115727-vnotebook31.png,Games & Cartoon,telegram
808,/data/datasets/scam_donation_2024/scammers_images/all/twitter_32837201.png,Games & Cartoon,twitter
809,/data/datasets/scam_donation_2024/scammers_images/all/youtube__hg4TO56rQk.png,Politics/War,youtube
810,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1525866987-dikiidanik.png,Frontimage Man/Woman,telegram
811,/data/datasets/scam_donation_2024/scammers_images/all/instagram_principleofsolidarity.png,Association Logos,instagram
812,/data/datasets/scam_donation_2024/scammers_images/all/instagram_norhayati.takafullady.png,Frontimage Man/Woman,instagram
813,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100057612842528.png,Pets,facebook
814,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1971103269.png,Games & Cartoon,telegram
815,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Y_bEljQEFNA.png,Social Content/Posts,youtube
816,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1681963325-olgamama10.png,Frontimage Man/Woman,telegram
817,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61554674042114.png,Association Logos,facebook
818,/data/datasets/scam_donation_2024/scammers_images/all/youtube_kbqT_LBjTGU.png,Social Content/Posts,youtube
819,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61550754151327.png,Association Logos,facebook
820,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064974183090.png,Association Logos,facebook
821,/data/datasets/scam_donation_2024/scammers_images/all/twitter_84555566.png,Pets,twitter
822,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1399529584-raevskiy_live.png,Politics/War,telegram
823,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1385438056-AAAAAFKUG2gkPu-lW9iNDg.png,Association Logos,telegram
